timestamp,open,high,low,close,volume
2025-01-12 06:00:00,186.68,186.68,186.5,186.57,3693.912
2025-01-12 06:03:00,186.57,186.58,186.36,186.51,2361.083
2025-01-12 06:06:00,186.51,186.76,186.47,186.48,1583.514
2025-01-12 06:09:00,186.47,186.53,186.37,186.51,1928.918
2025-01-12 06:12:00,186.5,186.72,186.5,186.53,2260.69
2025-01-12 06:15:00,186.53,186.68,186.53,186.57,4482.655
2025-01-12 06:18:00,186.57,186.58,186.42,186.45,3132.275
2025-01-12 06:21:00,186.46,186.58,186.35,186.55,3162.568
2025-01-12 06:24:00,186.56,186.56,186.31,186.32,2606.705
2025-01-12 06:27:00,186.32,186.32,186.18,186.32,3226.922
2025-01-12 06:30:00,186.32,186.49,186.25,186.34,2639.772
2025-01-12 06:33:00,186.34,186.58,186.32,186.58,2215.079
2025-01-12 06:36:00,186.58,186.78,186.57,186.58,2614.676
2025-01-12 06:39:00,186.58,186.82,186.57,186.67,2003.845
2025-01-12 06:42:00,186.67,186.69,186.49,186.56,1467.611
2025-01-12 06:45:00,186.57,186.63,186.38,186.43,1780.6
2025-01-12 06:48:00,186.44,186.47,186.3,186.33,1956.98
2025-01-12 06:51:00,186.33,186.33,186.01,186.24,5415.144
2025-01-12 06:54:00,186.24,186.36,186.0,186.21,5635.846
2025-01-12 06:57:00,186.2,186.2,185.92,185.93,1872.314
2025-01-12 07:00:00,185.92,186.21,185.92,186.07,1914.829
2025-01-12 07:03:00,186.07,186.32,186.04,186.12,2135.187
2025-01-12 07:06:00,186.12,186.15,185.75,185.78,2792.857
2025-01-12 07:09:00,185.79,185.93,185.6,185.62,2591.459
2025-01-12 07:12:00,185.62,185.86,185.62,185.83,1335.855
2025-01-12 07:15:00,185.83,186.11,185.82,185.97,2425.338
2025-01-12 07:18:00,185.96,186.04,185.83,186.01,2105.281
2025-01-12 07:21:00,186.0,186.23,185.83,186.22,1812.341
2025-01-12 07:24:00,186.22,186.33,186.22,186.31,1328.895
2025-01-12 07:27:00,186.31,186.43,186.25,186.35,1543.505
2025-01-12 07:30:00,186.35,186.51,186.34,186.48,1546.782
2025-01-12 07:33:00,186.48,186.48,186.3,186.41,1521.715
2025-01-12 07:36:00,186.4,186.41,186.25,186.3,1502.989
2025-01-12 07:39:00,186.3,186.43,186.29,186.35,1566.674
2025-01-12 07:42:00,186.35,186.43,186.14,186.21,2252.566
2025-01-12 07:45:00,186.21,186.39,186.2,186.33,1780.742
2025-01-12 07:48:00,186.33,186.68,186.31,186.59,1719.685
2025-01-12 07:51:00,186.59,186.63,186.5,186.53,1225.848
2025-01-12 07:54:00,186.52,186.63,186.48,186.62,1090.615
2025-01-12 07:57:00,186.63,186.63,186.48,186.57,1309.511
2025-01-12 08:00:00,186.57,186.67,186.5,186.63,1548.234
2025-01-12 08:03:00,186.63,186.8,186.58,186.7,3936.418
2025-01-12 08:06:00,186.7,186.82,186.66,186.75,1626.0
2025-01-12 08:09:00,186.75,186.92,186.73,186.92,1488.034
2025-01-12 08:12:00,186.91,186.91,186.78,186.81,2080.962
2025-01-12 08:15:00,186.82,186.88,186.67,186.88,3161.55
2025-01-12 08:18:00,186.88,186.9,186.76,186.78,1216.692
2025-01-12 08:21:00,186.79,186.84,186.69,186.7,1410.347
2025-01-12 08:24:00,186.7,186.76,186.5,186.63,1095.08
2025-01-12 08:27:00,186.62,186.72,186.56,186.6,1158.067
2025-01-12 08:30:00,186.59,186.66,186.35,186.35,1712.791
2025-01-12 08:33:00,186.36,186.56,186.18,186.44,2510.801
2025-01-12 08:36:00,186.44,186.46,186.1,186.33,2631.98
2025-01-12 08:39:00,186.33,186.36,186.1,186.24,1670.5
2025-01-12 08:42:00,186.25,186.53,186.25,186.48,1746.488
2025-01-12 08:45:00,186.48,186.48,186.04,186.12,2042.356
2025-01-12 08:48:00,186.13,186.21,186.0,186.09,2008.585
2025-01-12 08:51:00,186.09,186.11,185.83,185.89,2039.737
2025-01-12 08:54:00,185.89,185.89,185.71,185.77,2246.241
2025-01-12 08:57:00,185.77,185.97,185.77,185.97,2996.465
2025-01-12 09:00:00,185.97,186.22,185.9,186.1,2197.823
2025-01-12 09:03:00,186.1,186.28,186.0,186.01,1860.181
2025-01-12 09:06:00,186.01,186.28,185.97,186.28,1260.678
2025-01-12 09:09:00,186.28,186.4,186.19,186.19,1006.33
2025-01-12 09:12:00,186.2,186.36,186.2,186.36,1304.051
2025-01-12 09:15:00,186.35,186.35,186.0,186.01,1864.086
2025-01-12 09:18:00,186.02,186.34,186.01,186.32,2802.65
2025-01-12 09:21:00,186.32,186.39,186.15,186.18,2722.042
2025-01-12 09:24:00,186.17,186.17,185.9,185.92,2793.723
2025-01-12 09:27:00,185.93,186.08,185.78,185.78,5414.935
2025-01-12 09:30:00,185.79,185.93,185.7,185.76,3252.862
2025-01-12 09:33:00,185.76,185.77,185.2,185.23,9539.286
2025-01-12 09:36:00,185.23,185.38,185.17,185.27,3363.896
2025-01-12 09:39:00,185.27,185.58,185.27,185.54,2765.162
2025-01-12 09:42:00,185.55,185.61,185.32,185.37,5442.77
2025-01-12 09:45:00,185.37,185.83,185.35,185.81,6039.485
2025-01-12 09:48:00,185.82,185.84,185.57,185.65,2134.988
2025-01-12 09:51:00,185.65,186.0,185.65,185.97,1964.67
2025-01-12 09:54:00,185.97,186.0,185.87,185.99,783.849
2025-01-12 09:57:00,185.99,186.02,185.82,185.82,1737.655
2025-01-12 10:00:00,185.83,185.96,185.71,185.94,2069.979
2025-01-12 10:03:00,185.93,185.96,185.82,185.86,3171.586
2025-01-12 10:06:00,185.87,185.93,185.66,185.66,2453.024
2025-01-12 10:09:00,185.67,185.89,185.66,185.89,2312.792
2025-01-12 10:12:00,185.9,186.01,185.89,185.99,1302.995
2025-01-12 10:15:00,186.0,186.24,186.0,186.23,1650.346
2025-01-12 10:18:00,186.23,186.33,186.15,186.16,1070.162
2025-01-12 10:21:00,186.15,186.16,185.63,185.64,4051.656
2025-01-12 10:24:00,185.63,185.67,185.36,185.55,4762.226
2025-01-12 10:27:00,185.55,185.7,185.55,185.6,2340.023
2025-01-12 10:30:00,185.6,185.6,185.39,185.51,3525.489
2025-01-12 10:33:00,185.51,185.57,185.4,185.46,2056.781
2025-01-12 10:36:00,185.47,185.9,185.44,185.86,3369.078
2025-01-12 10:39:00,185.87,185.93,185.79,185.88,1287.996
2025-01-12 10:42:00,185.88,186.09,185.87,186.01,1594.034
2025-01-12 10:45:00,186.01,186.23,185.98,186.17,2501.985
2025-01-12 10:48:00,186.18,186.4,186.18,186.31,1911.665
2025-01-12 10:51:00,186.31,186.31,186.14,186.21,4082.192
2025-01-12 10:54:00,186.2,186.33,186.18,186.23,1653.795
2025-01-12 10:57:00,186.22,186.26,186.11,186.12,1570.45
2025-01-12 11:00:00,186.13,186.35,186.04,186.05,2411.585
2025-01-12 11:03:00,186.05,186.28,186.0,186.28,1842.33
2025-01-12 11:06:00,186.28,186.57,186.19,186.52,6902.243
2025-01-12 11:09:00,186.52,186.52,186.27,186.38,1236.749
2025-01-12 11:12:00,186.37,186.37,186.27,186.33,663.213
2025-01-12 11:15:00,186.34,186.62,186.25,186.57,3017.183
2025-01-12 11:18:00,186.57,186.64,186.36,186.43,1593.406
2025-01-12 11:21:00,186.43,186.63,186.43,186.49,1091.7
2025-01-12 11:24:00,186.5,186.5,186.33,186.34,1170.763
2025-01-12 11:27:00,186.34,186.63,186.32,186.63,1278.202
2025-01-12 11:30:00,186.63,186.64,186.48,186.54,1507.852
2025-01-12 11:33:00,186.54,186.57,186.5,186.56,960.693
2025-01-12 11:36:00,186.56,186.6,186.52,186.6,1184.804
2025-01-12 11:39:00,186.59,186.76,186.56,186.74,1464.268
2025-01-12 11:42:00,186.74,186.99,186.73,186.98,2140.721
2025-01-12 11:45:00,186.98,186.99,186.75,186.79,1794.672
2025-01-12 11:48:00,186.78,186.79,186.67,186.78,1445.5
2025-01-12 11:51:00,186.77,186.87,186.68,186.69,1508.335
2025-01-12 11:54:00,186.68,186.77,186.68,186.72,767.365
2025-01-12 11:57:00,186.72,186.81,186.68,186.68,854.054
2025-01-12 12:00:00,186.68,186.68,186.39,186.45,1930.36
2025-01-12 12:03:00,186.45,186.5,186.37,186.44,900.593
2025-01-12 12:06:00,186.45,186.46,186.17,186.26,4909.42
2025-01-12 12:09:00,186.26,186.71,186.24,186.71,5052.06
2025-01-12 12:12:00,186.71,186.88,186.58,186.81,2801.072
2025-01-12 12:15:00,186.81,186.91,186.67,186.85,1596.235
2025-01-12 12:18:00,186.84,186.91,186.71,186.88,2338.221
2025-01-12 12:21:00,186.88,187.07,186.85,187.07,2318.296
2025-01-12 12:24:00,187.06,187.5,187.06,187.23,3866.644
2025-01-12 12:27:00,187.23,187.3,187.09,187.09,1679.858
2025-01-12 12:30:00,187.08,187.19,186.92,187.19,3288.051
2025-01-12 12:33:00,187.19,187.42,186.98,186.99,2984.018
2025-01-12 12:36:00,186.99,187.24,186.97,187.14,965.83
2025-01-12 12:39:00,187.14,187.28,187.1,187.27,1239.673
2025-01-12 12:42:00,187.28,187.51,187.19,187.26,2526.726
2025-01-12 12:45:00,187.26,187.54,187.21,187.32,3822.206
2025-01-12 12:48:00,187.32,187.54,187.32,187.53,1842.413
2025-01-12 12:51:00,187.53,187.55,187.33,187.43,1561.267
2025-01-12 12:54:00,187.42,187.43,186.94,186.98,2094.495
2025-01-12 12:57:00,186.99,187.11,186.92,187.03,2313.566
2025-01-12 13:00:00,187.02,187.03,186.89,186.96,1001.57
2025-01-12 13:03:00,186.96,187.0,186.72,186.87,1818.475
2025-01-12 13:06:00,186.88,187.15,186.8,187.03,1811.522
2025-01-12 13:09:00,187.03,187.44,187.01,187.31,2696.791
2025-01-12 13:12:00,187.31,187.77,187.28,187.77,3489.77
2025-01-12 13:15:00,187.77,188.07,187.75,188.06,3484.437
2025-01-12 13:18:00,188.06,188.2,187.85,188.14,3384.078
2025-01-12 13:21:00,188.14,188.37,188.09,188.3,6876.171
2025-01-12 13:24:00,188.31,188.44,188.23,188.27,5457.837
2025-01-12 13:27:00,188.27,188.49,188.27,188.33,3082.174
2025-01-12 13:30:00,188.33,188.42,188.02,188.35,7683.351
2025-01-12 13:33:00,188.36,188.36,187.84,187.84,4762.179
2025-01-12 13:36:00,187.84,187.97,187.73,187.93,5474.341
2025-01-12 13:39:00,187.92,188.16,187.83,188.09,3688.447
2025-01-12 13:42:00,188.1,188.21,188.03,188.03,2067.148
2025-01-12 13:45:00,188.04,188.29,188.03,188.22,1667.449
2025-01-12 13:48:00,188.22,188.61,188.17,188.61,8734.78
2025-01-12 13:51:00,188.62,188.63,188.32,188.39,2211.758
2025-01-12 13:54:00,188.39,188.4,188.1,188.1,1681.333
2025-01-12 13:57:00,188.11,188.22,188.01,188.06,1574.652
2025-01-12 14:00:00,188.05,188.18,187.92,187.93,1621.204
2025-01-12 14:03:00,187.93,188.07,187.83,187.93,3981.736
2025-01-12 14:06:00,187.93,188.34,187.93,188.28,3439.547
2025-01-12 14:09:00,188.28,188.44,188.13,188.39,2033.003
2025-01-12 14:12:00,188.39,188.49,188.23,188.34,2447.145
2025-01-12 14:15:00,188.33,188.7,188.24,188.54,4035.989
2025-01-12 14:18:00,188.55,188.75,188.47,188.53,3689.756
2025-01-12 14:21:00,188.54,188.74,188.48,188.63,3390.423
2025-01-12 14:24:00,188.63,188.63,188.17,188.29,1900.752
2025-01-12 14:27:00,188.29,188.47,188.2,188.31,3135.423
2025-01-12 14:30:00,188.31,188.65,188.31,188.5,4079.944
2025-01-12 14:33:00,188.5,188.78,188.39,188.78,2003.582
2025-01-12 14:36:00,188.78,188.91,188.67,188.74,3515.206
2025-01-12 14:39:00,188.75,188.93,188.74,188.81,2847.023
2025-01-12 14:42:00,188.81,188.81,188.31,188.31,2387.769
2025-01-12 14:45:00,188.31,188.44,188.09,188.09,8333.959
2025-01-12 14:48:00,188.08,188.34,187.93,188.3,3130.235
2025-01-12 14:51:00,188.3,188.48,188.17,188.48,1873.019
2025-01-12 14:54:00,188.47,188.63,188.29,188.62,3627.803
2025-01-12 14:57:00,188.62,188.62,188.4,188.42,2214.935
2025-01-12 15:00:00,188.42,188.73,188.42,188.73,3787.815
2025-01-12 15:03:00,188.73,188.86,188.36,188.42,2317.218
2025-01-12 15:06:00,188.42,188.54,188.23,188.27,2136.462
2025-01-12 15:09:00,188.27,188.53,188.27,188.53,1855.76
2025-01-12 15:12:00,188.53,188.64,188.25,188.4,2150.306
2025-01-12 15:15:00,188.4,188.74,188.27,188.74,2418.74
2025-01-12 15:18:00,188.75,189.65,188.74,189.63,8220.185
2025-01-12 15:21:00,189.63,190.24,189.58,190.09,11555.687
2025-01-12 15:24:00,190.08,190.36,189.84,190.11,7944.947
2025-01-12 15:27:00,190.11,190.48,189.92,190.42,4586.122
2025-01-12 15:30:00,190.41,190.64,189.9,189.91,9177.196
2025-01-12 15:33:00,189.91,189.94,189.55,189.55,6949.014
2025-01-12 15:36:00,189.56,189.95,189.47,189.95,13534.419
2025-01-12 15:39:00,189.95,190.08,189.89,189.94,5112.57
2025-01-12 15:42:00,189.94,190.26,189.93,190.2,4845.423
2025-01-12 15:45:00,190.21,190.53,190.19,190.47,7361.933
2025-01-12 15:48:00,190.48,190.6,190.36,190.6,6021.087
2025-01-12 15:51:00,190.59,191.0,190.58,190.79,9378.495
2025-01-12 15:54:00,190.79,190.86,190.59,190.59,4161.923
2025-01-12 15:57:00,190.6,190.6,190.41,190.45,2132.092
2025-01-12 16:00:00,190.45,190.64,190.11,190.19,5172.949
2025-01-12 16:03:00,190.18,190.23,189.91,190.0,3401.054
2025-01-12 16:06:00,190.0,190.22,189.76,190.05,5996.03
2025-01-12 16:09:00,190.06,190.06,189.81,189.97,4803.424
2025-01-12 16:12:00,189.97,189.97,189.57,189.59,3319.913
2025-01-12 16:15:00,189.58,189.8,189.42,189.53,5491.279
2025-01-12 16:18:00,189.53,189.61,189.16,189.43,7611.172
2025-01-12 16:21:00,189.42,189.74,189.21,189.74,3663.491
2025-01-12 16:24:00,189.74,189.95,189.66,189.81,2900.074
2025-01-12 16:27:00,189.81,189.94,189.78,189.82,2253.874
2025-01-12 16:30:00,189.83,190.15,189.81,190.15,4223.985
2025-01-12 16:33:00,190.15,190.51,190.05,190.41,4441.322
2025-01-12 16:36:00,190.41,190.76,190.38,190.47,2915.309
2025-01-12 16:39:00,190.47,190.47,190.25,190.42,2898.718
2025-01-12 16:42:00,190.41,190.53,190.25,190.35,1943.834
2025-01-12 16:45:00,190.36,190.51,190.0,190.15,3109.414
2025-01-12 16:48:00,190.15,190.19,189.91,189.92,1643.374
2025-01-12 16:51:00,189.91,190.06,189.9,189.9,1504.041
2025-01-12 16:54:00,189.9,190.01,189.89,189.98,1300.172
2025-01-12 16:57:00,189.98,190.03,189.94,190.0,1453.692
2025-01-12 17:00:00,189.99,190.1,189.77,189.88,2861.169
2025-01-12 17:03:00,189.88,190.06,189.64,189.64,2278.323
2025-01-12 17:06:00,189.65,189.95,189.45,189.45,5032.029
2025-01-12 17:09:00,189.46,189.54,189.43,189.47,1960.59
2025-01-12 17:12:00,189.47,189.94,189.47,189.89,3664.042
2025-01-12 17:15:00,189.89,190.12,189.89,189.99,2794.772
2025-01-12 17:18:00,189.99,190.02,189.75,189.89,1881.323
2025-01-12 17:21:00,189.9,190.13,189.89,189.99,2335.008
2025-01-12 17:24:00,189.99,190.0,189.84,189.87,2925.586
2025-01-12 17:27:00,189.87,189.96,189.74,189.82,1448.575
2025-01-12 17:30:00,189.81,189.86,189.38,189.38,2676.672
2025-01-12 17:33:00,189.37,189.54,189.31,189.53,4428.759
2025-01-12 17:36:00,189.54,189.85,189.42,189.85,3205.971
2025-01-12 17:39:00,189.85,190.2,189.85,190.2,2796.469
2025-01-12 17:42:00,190.2,190.51,190.2,190.5,3581.467
2025-01-12 17:45:00,190.51,190.58,189.96,190.01,2732.631
2025-01-12 17:48:00,190.02,190.29,189.92,190.25,1945.055
2025-01-12 17:51:00,190.26,190.36,190.25,190.25,1473.806
2025-01-12 17:54:00,190.26,190.26,190.0,190.11,1625.135
2025-01-12 17:57:00,190.11,190.24,189.9,189.91,3037.935
2025-01-12 18:00:00,189.9,190.2,189.83,189.83,3906.678
2025-01-12 18:03:00,189.83,190.12,189.8,190.04,2880.766
2025-01-12 18:06:00,190.04,190.26,189.97,190.25,2454.847
2025-01-12 18:09:00,190.26,190.45,190.21,190.22,2667.954
2025-01-12 18:12:00,190.23,190.25,190.01,190.02,1887.103
2025-01-12 18:15:00,190.02,190.19,190.01,190.1,1457.368
2025-01-12 18:18:00,190.1,190.16,190.0,190.14,2362.44
2025-01-12 18:21:00,190.15,190.3,190.11,190.18,1366.938
2025-01-12 18:24:00,190.17,190.22,190.06,190.17,1093.434
2025-01-12 18:27:00,190.16,190.19,190.04,190.12,1237.088
2025-01-12 18:30:00,190.12,190.13,189.74,189.85,3114.867
2025-01-12 18:33:00,189.86,189.97,189.51,189.52,1942.666
2025-01-12 18:36:00,189.51,189.83,189.44,189.65,2938.541
2025-01-12 18:39:00,189.65,189.8,189.57,189.64,1347.463
2025-01-12 18:42:00,189.65,189.7,189.24,189.29,1967.428
2025-01-12 18:45:00,189.3,189.44,189.14,189.2,2425.941
2025-01-12 18:48:00,189.2,189.38,189.2,189.23,2550.653
2025-01-12 18:51:00,189.23,189.41,189.22,189.25,2984.416
2025-01-12 18:54:00,189.26,189.44,189.21,189.43,1912.915
2025-01-12 18:57:00,189.42,189.61,189.33,189.58,4734.973
2025-01-12 19:00:00,189.58,189.85,189.49,189.49,1981.316
2025-01-12 19:03:00,189.5,189.9,189.44,189.81,1240.839
2025-01-12 19:06:00,189.81,189.98,189.71,189.73,1499.867
2025-01-12 19:09:00,189.73,189.73,189.18,189.28,22105.962
2025-01-12 19:12:00,189.28,189.32,188.86,189.19,12639.025
2025-01-12 19:15:00,189.19,189.29,189.06,189.21,1333.369
2025-01-12 19:18:00,189.21,189.25,189.14,189.18,2783.266
2025-01-12 19:21:00,189.18,189.18,188.84,188.86,2618.721
2025-01-12 19:24:00,188.87,189.06,188.72,188.76,2436.565
2025-01-12 19:27:00,188.76,189.06,188.76,188.84,3031.322
2025-01-12 19:30:00,188.85,189.13,188.85,188.96,1833.571
2025-01-12 19:33:00,188.97,189.14,188.95,188.96,3639.174
2025-01-12 19:36:00,188.97,189.07,188.9,188.93,972.595
2025-01-12 19:39:00,188.93,189.15,188.91,188.92,2890.679
2025-01-12 19:42:00,188.91,188.99,188.63,188.98,2224.333
2025-01-12 19:45:00,188.98,189.05,188.83,189.02,2223.135
2025-01-12 19:48:00,189.02,189.15,188.86,189.09,1512.473
2025-01-12 19:51:00,189.08,189.09,188.65,188.71,1951.156
2025-01-12 19:54:00,188.7,188.98,188.7,188.97,1950.77
2025-01-12 19:57:00,188.98,188.99,188.82,188.9,1242.701
2025-01-12 20:00:00,188.9,189.23,188.9,189.18,2808.638
2025-01-12 20:03:00,189.19,189.7,189.18,189.7,3200.162
2025-01-12 20:06:00,189.7,189.96,189.65,189.94,3051.252
2025-01-12 20:09:00,189.94,189.98,189.58,189.74,2148.515
2025-01-12 20:12:00,189.73,189.83,189.67,189.79,1481.319
2025-01-12 20:15:00,189.79,189.79,189.61,189.7,2623.953
2025-01-12 20:18:00,189.7,189.81,189.52,189.55,1759.027
2025-01-12 20:21:00,189.54,189.67,189.4,189.54,1440.285
2025-01-12 20:24:00,189.54,189.68,189.44,189.67,1017.539
2025-01-12 20:27:00,189.67,189.79,189.64,189.75,1219.845
2025-01-12 20:30:00,189.74,189.75,189.35,189.46,1598.892
2025-01-12 20:33:00,189.46,189.47,189.2,189.39,1649.301
2025-01-12 20:36:00,189.4,189.56,189.38,189.38,1773.495
2025-01-12 20:39:00,189.39,189.44,189.26,189.3,1027.009
2025-01-12 20:42:00,189.3,189.35,189.16,189.24,1701.285
2025-01-12 20:45:00,189.25,189.25,188.83,189.2,3310.999
2025-01-12 20:48:00,189.2,189.35,189.14,189.14,1392.901
2025-01-12 20:51:00,189.14,189.23,189.09,189.17,667.367
2025-01-12 20:54:00,189.18,189.32,189.15,189.26,1069.974
2025-01-12 20:57:00,189.27,189.39,189.23,189.35,1299.8
2025-01-12 21:00:00,189.34,189.53,189.05,189.05,2050.546
2025-01-12 21:03:00,189.04,189.18,188.77,188.83,1698.556
2025-01-12 21:06:00,188.82,188.95,188.63,188.64,2330.556
2025-01-12 21:09:00,188.65,188.81,188.51,188.52,1939.643
2025-01-12 21:12:00,188.51,188.61,188.43,188.52,2489.993
2025-01-12 21:15:00,188.52,188.65,187.94,188.01,8032.654
2025-01-12 21:18:00,188.02,188.48,188.02,188.47,2596.802
2025-01-12 21:21:00,188.46,188.6,188.42,188.46,2306.521
2025-01-12 21:24:00,188.46,188.76,188.41,188.76,2156.322
2025-01-12 21:27:00,188.76,189.05,188.73,188.93,2035.162
2025-01-12 21:30:00,188.94,189.16,188.78,188.9,2148.985
2025-01-12 21:33:00,188.89,188.92,188.75,188.86,1520.123
2025-01-12 21:36:00,188.86,188.86,188.29,188.43,5074.985
2025-01-12 21:39:00,188.43,188.75,188.41,188.65,1196.336
2025-01-12 21:42:00,188.65,188.77,188.58,188.77,2090.959
2025-01-12 21:45:00,188.77,188.77,188.41,188.55,1753.607
2025-01-12 21:48:00,188.55,188.55,188.13,188.26,2612.48
2025-01-12 21:51:00,188.25,188.38,188.24,188.29,995.197
2025-01-12 21:54:00,188.28,188.44,188.28,188.41,1128.563
2025-01-12 21:57:00,188.4,188.5,188.36,188.45,1487.171
2025-01-12 22:00:00,188.44,188.57,188.3,188.56,2263.394
2025-01-12 22:03:00,188.57,188.65,188.46,188.49,1874.163
2025-01-12 22:06:00,188.48,188.49,187.81,187.82,3993.915
2025-01-12 22:09:00,187.82,187.91,187.12,187.18,7089.75
2025-01-12 22:12:00,187.18,187.43,186.78,187.28,7973.626
2025-01-12 22:15:00,187.29,187.39,187.02,187.07,4216.913
2025-01-12 22:18:00,187.07,187.16,186.9,186.92,4214.041
2025-01-12 22:21:00,186.93,187.12,186.78,187.11,4384.764
2025-01-12 22:24:00,187.11,187.11,186.73,186.74,2941.47
2025-01-12 22:27:00,186.73,186.9,186.59,186.76,4309.583
2025-01-12 22:30:00,186.76,187.11,186.7,186.73,2734.566
2025-01-12 22:33:00,186.73,187.25,186.72,187.25,3001.154
2025-01-12 22:36:00,187.25,187.74,187.21,187.21,5777.82
2025-01-12 22:39:00,187.21,187.35,186.77,187.0,3763.058
2025-01-12 22:42:00,187.01,187.21,186.97,187.14,1779.805
2025-01-12 22:45:00,187.15,187.27,187.08,187.27,1391.919
2025-01-12 22:48:00,187.27,187.31,187.26,187.31,1382.857
2025-01-12 22:51:00,187.31,187.31,186.82,186.88,2404.921
2025-01-12 22:54:00,186.88,187.06,186.75,186.75,2213.958
2025-01-12 22:57:00,186.76,186.99,186.7,186.99,2039.161
2025-01-12 23:00:00,186.99,187.51,186.97,187.41,4532.157
2025-01-12 23:03:00,187.42,187.64,186.98,187.2,6436.798
2025-01-12 23:06:00,187.2,187.4,187.04,187.27,2123.005
2025-01-12 23:09:00,187.27,187.34,187.01,187.2,4824.983
2025-01-12 23:12:00,187.21,187.36,187.2,187.32,1221.304
2025-01-12 23:15:00,187.32,187.38,186.83,186.84,5016.49
2025-01-12 23:18:00,186.84,186.85,186.72,186.78,2396.581
2025-01-12 23:21:00,186.79,187.01,186.79,186.89,1150.97
2025-01-12 23:24:00,186.9,187.16,186.89,187.14,2188.301
2025-01-12 23:27:00,187.15,187.25,187.14,187.25,993.89
2025-01-12 23:30:00,187.24,187.74,187.23,187.74,3565.505
2025-01-12 23:33:00,187.74,187.88,187.66,187.66,2585.847
2025-01-12 23:36:00,187.67,187.97,187.66,187.97,2371.822
2025-01-12 23:39:00,187.97,188.14,187.85,188.13,2434.687
2025-01-12 23:42:00,188.14,188.37,188.1,188.33,3849.804
2025-01-12 23:45:00,188.33,188.59,188.12,188.43,4944.651
2025-01-12 23:48:00,188.43,188.6,188.3,188.5,3375.509
2025-01-12 23:51:00,188.5,188.62,188.46,188.51,2265.362
2025-01-12 23:54:00,188.5,188.73,188.5,188.73,1496.071
2025-01-12 23:57:00,188.72,188.73,188.41,188.51,2219.499
2025-01-13 00:00:00,188.5,188.97,188.3,188.85,7762.538
2025-01-13 00:03:00,188.85,189.1,188.5,188.5,4714.826
2025-01-13 00:06:00,188.5,188.6,188.33,188.53,2292.092
2025-01-13 00:09:00,188.54,188.62,188.39,188.57,1989.923
2025-01-13 00:12:00,188.57,188.64,188.36,188.56,2560.218
2025-01-13 00:15:00,188.56,189.11,188.5,188.54,3886.219
2025-01-13 00:18:00,188.55,188.84,188.52,188.52,2098.545
2025-01-13 00:21:00,188.53,189.04,188.41,189.04,1937.342
2025-01-13 00:24:00,189.03,189.8,189.03,189.75,3936.521
2025-01-13 00:27:00,189.76,191.12,189.73,190.44,32571.887
2025-01-13 00:30:00,190.43,191.72,190.4,191.26,22570.401
2025-01-13 00:33:00,191.25,191.9,191.11,191.85,12008.925
2025-01-13 00:36:00,191.86,191.99,191.18,191.5,10582.291
2025-01-13 00:39:00,191.5,191.74,191.4,191.6,7359.379
2025-01-13 00:42:00,191.61,191.87,190.81,190.97,9362.196
2025-01-13 00:45:00,190.98,191.16,190.46,190.66,8311.655
2025-01-13 00:48:00,190.66,191.46,190.56,191.3,6881.889
2025-01-13 00:51:00,191.29,191.5,191.16,191.37,5897.957
2025-01-13 00:54:00,191.38,191.47,191.15,191.25,5636.188
2025-01-13 00:57:00,191.26,191.33,190.5,190.64,5625.115
2025-01-13 01:00:00,190.63,190.77,190.0,190.17,8608.371
2025-01-13 01:03:00,190.17,190.31,189.89,189.97,4889.158
2025-01-13 01:06:00,189.96,190.09,189.82,189.85,4761.979
2025-01-13 01:09:00,189.85,190.28,189.78,190.05,6565.41
2025-01-13 01:12:00,190.05,190.24,189.61,189.7,6159.768
2025-01-13 01:15:00,189.71,189.84,189.15,189.15,4900.497
2025-01-13 01:18:00,189.14,189.59,189.02,189.3,4414.102
2025-01-13 01:21:00,189.29,189.9,189.25,189.81,4232.665
2025-01-13 01:24:00,189.81,190.25,189.78,190.17,6549.126
2025-01-13 01:27:00,190.17,190.43,189.87,189.89,3929.182
2025-01-13 01:30:00,189.9,189.95,189.25,189.73,5030.433
2025-01-13 01:33:00,189.74,189.81,189.34,189.34,3119.465
2025-01-13 01:36:00,189.33,189.37,188.44,188.6,7815.602
2025-01-13 01:39:00,188.61,188.66,187.73,187.74,12363.383
2025-01-13 01:42:00,187.74,188.31,187.63,188.05,7846.923
2025-01-13 01:45:00,188.05,188.67,188.04,188.35,7187.311
2025-01-13 01:48:00,188.36,188.53,187.29,187.55,16308.518
2025-01-13 01:51:00,187.55,187.67,187.01,187.08,11145.831
2025-01-13 01:54:00,187.09,187.54,186.9,187.53,8392.722
2025-01-13 01:57:00,187.52,187.67,187.18,187.42,6185.761
2025-01-13 02:00:00,187.42,187.66,187.14,187.15,7232.965
2025-01-13 02:03:00,187.16,187.51,186.94,187.1,7166.372
2025-01-13 02:06:00,187.1,187.34,186.9,186.91,7993.613
2025-01-13 02:09:00,186.91,187.08,186.81,186.94,5246.129
2025-01-13 02:12:00,186.94,187.22,186.93,186.93,6661.297
2025-01-13 02:15:00,186.92,187.37,186.73,187.33,10206.446
2025-01-13 02:18:00,187.34,187.49,186.88,186.98,5513.133
2025-01-13 02:21:00,186.98,187.0,186.49,186.72,5075.404
2025-01-13 02:24:00,186.73,187.27,186.67,187.11,3413.992
2025-01-13 02:27:00,187.11,187.12,186.98,186.98,2619.499
2025-01-13 02:30:00,186.97,186.99,186.29,186.32,4862.636
